annotation,bucket,pmid,study_title,retrieval_source,pmcid,analysis_id,analysis_name,model_outcome_label,model_reasoning,pred_included,manual_included_accepted,total_parsed_analyses,include_ratio,auto_other_annotations,has_other_auto_annotation,manual_pmid_labels,abstract_excerpt,coord_table_ids,coord_table_captions,missing_description,generic_name,zero_point_analysis,construct_boundary_blur_flag,example_overreach_flag,global_criteria_dropout_flag,context_dominance_flag,analysis_granularity_noise_flag
perception_others,False Positive,18486491,Social cognitive neural networks during in-group and out-group interactions.,ace,,18486491_analysis_0,analysis_0,-,"The PD task and contrasts explicitly probe understanding others’ mental states (theory-of-mind, DMPFC/TPJ activity) and in-group/out-group mentalizing, directly matching this construct.",4,0,4,1.000,social_processing_all;affiliation_attachment;social_communication;perception_self,1,affiliation_attachment,"Several functionally connected networks of activity have now been identified in the resting human brain that may be amplified or attenuated by specific goal-directed tasks. However, it is not known whether there exists a particular network that becomes more active when a person is engaged in a social interaction. fMRI was used to measure brain activity in subjects as they completed a social intera",309;310;311;312,Table 2. | Table 3. ) | Table 4. Regions where the cooperation difference score (in-group-out-group) is significantly correlated with the difference in BOLD signal during in-group and out-group interactions | Table 5. DMPFC connectivity with in-group - DMPFC connectivity with out-group,1,1,0,1,0,0,1,1
perception_others,False Positive,18486491,Social cognitive neural networks during in-group and out-group interactions.,ace,,18486491_analysis_1,analysis_1,-,"The analyses specifically examine theory-of-mind related regions (DMPFC, TPJ), mentalizing, and differences in responses to in-group vs out-group partners — directly indexing perception/understanding of others’ mental states.",4,0,4,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment,"Several functionally connected networks of activity have now been identified in the resting human brain that may be amplified or attenuated by specific goal-directed tasks. However, it is not known whether there exists a particular network that becomes more active when a person is engaged in a social interaction. fMRI was used to measure brain activity in subjects as they completed a social intera",309;310;311;312,Table 2. | Table 3. ) | Table 4. Regions where the cooperation difference score (in-group-out-group) is significantly correlated with the difference in BOLD signal during in-group and out-group interactions | Table 5. DMPFC connectivity with in-group - DMPFC connectivity with out-group,1,1,0,1,0,0,1,1
perception_others,False Positive,18486491,Social cognitive neural networks during in-group and out-group interactions.,ace,,18486491_analysis_2,Regions where the cooperation difference score (in-group-out-group) is significantly correlated with the difference in BOLD signal during in-group and out-group interactions,-,"Analysis probes neural differences when interacting with in-group vs out-group partners and correlates with behavioral discrimination, directly assessing understanding of others’ behavior/mental states.",4,0,4,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment,"Several functionally connected networks of activity have now been identified in the resting human brain that may be amplified or attenuated by specific goal-directed tasks. However, it is not known whether there exists a particular network that becomes more active when a person is engaged in a social interaction. fMRI was used to measure brain activity in subjects as they completed a social intera",309;310;311;312,Table 2. | Table 3. ) | Table 4. Regions where the cooperation difference score (in-group-out-group) is significantly correlated with the difference in BOLD signal during in-group and out-group interactions | Table 5. DMPFC connectivity with in-group - DMPFC connectivity with out-group,1,0,0,1,1,0,1,0
perception_others,False Positive,18486491,Social cognitive neural networks during in-group and out-group interactions.,ace,,18486491_analysis_3,DMPFC connectivity with in-group - DMPFC connectivity with out-group,-,"The contrast targets mentalizing and understanding of others (in-group vs out-group interactions, theory-of-mind ROIs and connectivity), directly measuring perception and understanding of others.",4,0,4,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment,"Several functionally connected networks of activity have now been identified in the resting human brain that may be amplified or attenuated by specific goal-directed tasks. However, it is not known whether there exists a particular network that becomes more active when a person is engaged in a social interaction. fMRI was used to measure brain activity in subjects as they completed a social intera",309;310;311;312,Table 2. | Table 3. ) | Table 4. Regions where the cooperation difference score (in-group-out-group) is significantly correlated with the difference in BOLD signal during in-group and out-group interactions | Table 5. DMPFC connectivity with in-group - DMPFC connectivity with out-group,1,0,0,1,0,1,1,0
perception_others,False Positive,18537114,Frontal operculum temporal difference signals and social motor response learning.,ace,,18537114_analysis_0,P,-,"The task requires inferring others' actions/intentions (who will pass the ball) and the authors interpret frontal operculum activity as inference about others' goals, satisfying Perception/Understanding of Others.",3,0,3,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment,"Substantial experimental evidence supports the theory that the dopaminergic system codes a phasic (short duration) signal predicting the delivery of primary reinforcers, such as water when thirsty, during Pavlovian learning. This signal is described by the temporal difference (TD) model. Recently, it has been suggested that the human dopaminergic system also codes more complex cognitive goal state",94;95,Table II. Table II. Brain activations described by predicted TD signal for Pavlovian and social tasks | Table III. Table III. Brain activation in Pavlovian compared with social task,1,0,0,1,0,0,1,0
perception_others,False Positive,18537114,Frontal operculum temporal difference signals and social motor response learning.,ace,,18537114_analysis_1,S,-,"The Social task requires perceiving and predicting other agents' actions and intentions (who will pass the ball), which maps onto perception/understanding of others (action perception/understanding mental states).",3,0,3,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment,"Substantial experimental evidence supports the theory that the dopaminergic system codes a phasic (short duration) signal predicting the delivery of primary reinforcers, such as water when thirsty, during Pavlovian learning. This signal is described by the temporal difference (TD) model. Recently, it has been suggested that the human dopaminergic system also codes more complex cognitive goal state",94;95,Table II. Table II. Brain activations described by predicted TD signal for Pavlovian and social tasks | Table III. Table III. Brain activation in Pavlovian compared with social task,1,0,0,1,0,0,1,0
perception_others,False Positive,18537114,Frontal operculum temporal difference signals and social motor response learning.,ace,,18537114_analysis_2,Brain activation in Pavlovian compared with social task,-,"The Social task requires perceiving and predicting other agents' actions (who will pass the ball) and models learning about others' behavior, meeting Perception and Understanding of Others criteria.",3,0,3,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment,"Substantial experimental evidence supports the theory that the dopaminergic system codes a phasic (short duration) signal predicting the delivery of primary reinforcers, such as water when thirsty, during Pavlovian learning. This signal is described by the temporal difference (TD) model. Recently, it has been suggested that the human dopaminergic system also codes more complex cognitive goal state",94;95,Table II. Table II. Brain activations described by predicted TD signal for Pavlovian and social tasks | Table III. Table III. Brain activation in Pavlovian compared with social task,1,0,0,1,0,0,1,0
perception_others,False Positive,18603608,Understanding the intentions behind man-made products elicits neural activity in areas dedicated to mental state attribution.,ace,,18603608_analysis_0,Predicted,FP,"The contrast specifically probes understanding of others’ mental states (intention attribution) and activates canonical mentalizing regions (aMFC, STS, temporal poles), matching Perception and Understanding of Others.",2,0,2,1.000,social_processing_all,1,perception_others,"Trying to understand others is the most pervasive aspect of successful social interaction. To date there is no evidence on whether human products, which signal the workings of a mind in the absence of an explicit agent, also reliably engage neural structures typically associated with mental state attribution. By means of functional magnetic resonance imaging the present study shows that when subje",288,Table 1,1,0,0,1,0,0,1,0
perception_others,False Positive,18603608,Understanding the intentions behind man-made products elicits neural activity in areas dedicated to mental state attribution.,ace,,18603608_analysis_1,Not predicted,-,"The analysis explicitly tests attribution of intentions to a presumed human creator (mental state attribution), matching Perception and Understanding of Others (Understanding Mental States).",2,0,2,1.000,social_processing_all,1,perception_others,"Trying to understand others is the most pervasive aspect of successful social interaction. To date there is no evidence on whether human products, which signal the workings of a mind in the absence of an explicit agent, also reliably engage neural structures typically associated with mental state attribution. By means of functional magnetic resonance imaging the present study shows that when subje",288,Table 1,1,0,0,1,0,0,1,0
perception_others,False Positive,18633834,Listening to humans walking together activates the social brain circuitry.,ace,,18633834_analysis_0,STEP1 +STEP2 - REST,-,The task assesses perception and understanding of others (animacy/action perception and inference of intentions/mental states from footsteps); contrasts directly index these processes.,6,0,6,1.000,social_processing_all;social_communication,1,social_communication,"Human footsteps carry a vast amount of social information, which is often unconsciously noted. Using functional magnetic resonance imaging, we analyzed brain networks activated by footstep sounds of one or two persons walking. Listening to two persons walking together activated brain areas previously associated with affective states and social interaction, such as the subcallosal gyrus bilaterally",10;11,"Table 1 Talairach coordinates of the centers of gravity of the activated brain regions for contrasts (STEP1 + STEP2 - REST), (NOISE1 + NOISE2 - REST) and (STEP2 - NOISE 2) - (STEP1 - NOISE1) | Table 2 The Talairach coordinates of activated brain regions in contrasts STEP1 - NOISE1 and STEP2 - NOISE2",1,0,0,1,0,0,0,0
perception_others,False Positive,18633834,Listening to humans walking together activates the social brain circuitry.,ace,,18633834_analysis_1,NOISE1 +NOISE2 - REST,-,"Listening to one vs two walkers and related contrasts assesses representations of others (animacy and action perception, inferring intentions/mental states); it meets criteria for Perception and Understanding of Others.",6,0,6,1.000,social_processing_all,1,social_communication,"Human footsteps carry a vast amount of social information, which is often unconsciously noted. Using functional magnetic resonance imaging, we analyzed brain networks activated by footstep sounds of one or two persons walking. Listening to two persons walking together activated brain areas previously associated with affective states and social interaction, such as the subcallosal gyrus bilaterally",10;11,"Table 1 Talairach coordinates of the centers of gravity of the activated brain regions for contrasts (STEP1 + STEP2 - REST), (NOISE1 + NOISE2 - REST) and (STEP2 - NOISE 2) - (STEP1 - NOISE1) | Table 2 The Talairach coordinates of activated brain regions in contrasts STEP1 - NOISE1 and STEP2 - NOISE2",1,0,0,1,0,0,0,0
perception_others,False Positive,18633834,Listening to humans walking together activates the social brain circuitry.,ace,,18633834_analysis_2,(STEP2 - NOISE2) - (STEP1 - NOISE1),-,"Task explicitly involves perceiving other agents (one vs two walkers), biological-motion and mentalizing-related processing (animacy/action perception and understanding others), so meets criteria.",6,0,6,1.000,social_processing_all,1,social_communication,"Human footsteps carry a vast amount of social information, which is often unconsciously noted. Using functional magnetic resonance imaging, we analyzed brain networks activated by footstep sounds of one or two persons walking. Listening to two persons walking together activated brain areas previously associated with affective states and social interaction, such as the subcallosal gyrus bilaterally",10;11,"Table 1 Talairach coordinates of the centers of gravity of the activated brain regions for contrasts (STEP1 + STEP2 - REST), (NOISE1 + NOISE2 - REST) and (STEP2 - NOISE 2) - (STEP1 - NOISE1) | Table 2 The Talairach coordinates of activated brain regions in contrasts STEP1 - NOISE1 and STEP2 - NOISE2",1,0,0,1,0,0,0,0
perception_others,False Positive,18633834,Listening to humans walking together activates the social brain circuitry.,ace,,18633834_analysis_3,STEP1 - NOISE1,-,"The contrast probes representations about others (action/animacy perception and inferred intentions for two walkers) and elicits regions linked to understanding others (STS, temporal pole, amygdala), satisfying perception-of-others criteria.",6,0,6,1.000,social_processing_all;social_communication,1,social_communication,"Human footsteps carry a vast amount of social information, which is often unconsciously noted. Using functional magnetic resonance imaging, we analyzed brain networks activated by footstep sounds of one or two persons walking. Listening to two persons walking together activated brain areas previously associated with affective states and social interaction, such as the subcallosal gyrus bilaterally",10;11,"Table 1 Talairach coordinates of the centers of gravity of the activated brain regions for contrasts (STEP1 + STEP2 - REST), (NOISE1 + NOISE2 - REST) and (STEP2 - NOISE 2) - (STEP1 - NOISE1) | Table 2 The Talairach coordinates of activated brain regions in contrasts STEP1 - NOISE1 and STEP2 - NOISE2",1,0,0,1,0,0,0,0
perception_others,False Positive,18633834,Listening to humans walking together activates the social brain circuitry.,ace,,18633834_analysis_4,STEP2 - NOISE2,-,"The contrasts target perception and understanding of others (number of agents, identity cues, inferred intentions), matching action perception and understanding mental states subconstructs.",6,0,6,1.000,social_processing_all;social_communication,1,social_communication,"Human footsteps carry a vast amount of social information, which is often unconsciously noted. Using functional magnetic resonance imaging, we analyzed brain networks activated by footstep sounds of one or two persons walking. Listening to two persons walking together activated brain areas previously associated with affective states and social interaction, such as the subcallosal gyrus bilaterally",10;11,"Table 1 Talairach coordinates of the centers of gravity of the activated brain regions for contrasts (STEP1 + STEP2 - REST), (NOISE1 + NOISE2 - REST) and (STEP2 - NOISE 2) - (STEP1 - NOISE1) | Table 2 The Talairach coordinates of activated brain regions in contrasts STEP1 - NOISE1 and STEP2 - NOISE2",1,0,0,1,0,0,0,0
perception_others,False Positive,18633834,Listening to humans walking together activates the social brain circuitry.,ace,,18633834_analysis_5,STEP2 - STEP1,-,"Contrast probes perception/understanding of others (number of agents, identity cues, intentions/mentalizing) and authors explicitly discuss temporal pole and mentalizing — meets criteria.",6,0,6,1.000,social_processing_all,1,social_communication,"Human footsteps carry a vast amount of social information, which is often unconsciously noted. Using functional magnetic resonance imaging, we analyzed brain networks activated by footstep sounds of one or two persons walking. Listening to two persons walking together activated brain areas previously associated with affective states and social interaction, such as the subcallosal gyrus bilaterally",10;11,"Table 1 Talairach coordinates of the centers of gravity of the activated brain regions for contrasts (STEP1 + STEP2 - REST), (NOISE1 + NOISE2 - REST) and (STEP2 - NOISE 2) - (STEP1 - NOISE1) | Table 2 The Talairach coordinates of activated brain regions in contrasts STEP1 - NOISE1 and STEP2 - NOISE2",1,0,0,1,0,0,0,0
perception_others,False Positive,18633846,Observing social interactions: the effect of gaze.,ace,,18633846_analysis_0,Main effect of type of observed action,-,"Contrast measures perception and understanding of others’ actions and inferred intentions (social vs individual actions), matching this construct (action perception/understanding mental states).",3,0,3,1.000,social_processing_all;social_communication,1,social_communication,Our social abilities depend on specialized brain systems that allow us to perform crucial operations such as interpreting the actions of others. This functional magnetic resonance imaging (fMRI) study investigated whether human brain activity evoked by the observation of social interactions is modulated by gaze. During scanning participants observed social or individual actions performed by agents,24,"Table 1 Results for the main effect of type of observed action, the main effect of gaze and for the interaction type of observed action by gaze, p<.001 uncorrected. Positive coordinates values on the x axis indicate right lateralization, negative values indicate left lateralization",1,1,0,1,0,0,0,1
perception_others,False Positive,18633846,Observing social interactions: the effect of gaze.,ace,,18633846_analysis_1,Main effect of gaze,-,"Study examines perception and understanding of others’ actions and intentions via gaze and social vs individual action contrasts, matching this construct.",3,0,3,1.000,social_processing_all;social_communication,1,social_communication,Our social abilities depend on specialized brain systems that allow us to perform crucial operations such as interpreting the actions of others. This functional magnetic resonance imaging (fMRI) study investigated whether human brain activity evoked by the observation of social interactions is modulated by gaze. During scanning participants observed social or individual actions performed by agents,24,"Table 1 Results for the main effect of type of observed action, the main effect of gaze and for the interaction type of observed action by gaze, p<.001 uncorrected. Positive coordinates values on the x axis indicate right lateralization, negative values indicate left lateralization",1,1,0,1,0,0,0,1
perception_others,False Positive,18633846,Observing social interactions: the effect of gaze.,ace,,18633846_analysis_2,Interaction,-,"The task requires perceiving and interpreting others' actions and gaze (triadic interactions), matching action perception and understanding others' mental states.",3,0,3,1.000,social_processing_all;social_communication,1,social_communication,Our social abilities depend on specialized brain systems that allow us to perform crucial operations such as interpreting the actions of others. This functional magnetic resonance imaging (fMRI) study investigated whether human brain activity evoked by the observation of social interactions is modulated by gaze. During scanning participants observed social or individual actions performed by agents,24,"Table 1 Results for the main effect of type of observed action, the main effect of gaze and for the interaction type of observed action by gaze, p<.001 uncorrected. Positive coordinates values on the x axis indicate right lateralization, negative values indicate left lateralization",1,1,0,1,0,0,0,1
perception_others,False Positive,18783371,Through the looking glass: counter-mirror activation following incompatible sensorimotor learning.,ace,,18783371_analysis_0,analysis_0,-,"The study explicitly measures Action Perception (observation of hand and foot actions) and neural responses to others’ actions, satisfying the Perception and Understanding of Others criteria.",1,0,1,1.000,social_processing_all,1,social_communication,"The mirror system, comprising cortical areas that allow the actions of others to be represented in the observer's own motor system, is thought to be crucial for the development of social cognition in humans. Despite the importance of the human mirror system, little is known about its origins. We investigated the role of sensorimotor experience in the development of the mirror system. Functional ma",221,,1,1,0,1,0,0,1,1
perception_others,False Positive,19048432,Dynamic pupillary exchange engages brain regions encoding social salience.,ace,,19048432_analysis_0,Main effect of viewing eyes,-,"The analysis targets representation and evaluation of others' pupil signals (inferring others' dispositional/arousal states), meeting perception/understanding of others criteria.",7,0,7,1.000,social_processing_all;social_communication,1,social_communication,"Covert exchange of autonomic responses may shape social affective behavior, as observed in mirroring of pupillary responses during sadness processing. We examined how, independent of facial emotional expression, dynamic coherence between one's own and another's pupil size modulates regional brain activity. Fourteen subjects viewed pairs of eye stimuli while undergoing fMRI. Using continuous pupill",143;144;145,Table 1 Main effect of viewing eyes | Table 2 Main effect of change in observed and observer's pupil size | Table 3 Interaction between feedback condition and variance in pupil size,1,1,0,1,0,0,1,1
perception_others,False Positive,19048432,Dynamic pupillary exchange engages brain regions encoding social salience.,ace,,19048432_analysis_1,Region of interest analysis,-,"The analysis explicitly probes representation and interpretation of others' pupillary signals and inferred dispositional state, matching perception and understanding of others.",7,0,7,1.000,social_processing_all;social_communication,1,social_communication,"Covert exchange of autonomic responses may shape social affective behavior, as observed in mirroring of pupillary responses during sadness processing. We examined how, independent of facial emotional expression, dynamic coherence between one's own and another's pupil size modulates regional brain activity. Fourteen subjects viewed pairs of eye stimuli while undergoing fMRI. Using continuous pupill",143;144;145,Table 1 Main effect of viewing eyes | Table 2 Main effect of change in observed and observer's pupil size | Table 3 Interaction between feedback condition and variance in pupil size,1,0,0,1,0,0,1,0
perception_others,False Positive,19048432,Dynamic pupillary exchange engages brain regions encoding social salience.,ace,,19048432_analysis_2,Main effect of change in observed and observer's pupil size,-,"The analysis explicitly examines perception and interpretation of others' pupil-size changes and infers dispositional states, meeting criteria for perception and understanding of others.",7,0,7,1.000,social_processing_all;social_communication,1,social_communication,"Covert exchange of autonomic responses may shape social affective behavior, as observed in mirroring of pupillary responses during sadness processing. We examined how, independent of facial emotional expression, dynamic coherence between one's own and another's pupil size modulates regional brain activity. Fourteen subjects viewed pairs of eye stimuli while undergoing fMRI. Using continuous pupill",143;144;145,Table 1 Main effect of viewing eyes | Table 2 Main effect of change in observed and observer's pupil size | Table 3 Interaction between feedback condition and variance in pupil size,1,1,0,1,0,0,1,1
perception_others,False Positive,19048432,Dynamic pupillary exchange engages brain regions encoding social salience.,ace,,19048432_analysis_3,Region of interest analysis,-,The task explicitly measures participants’ perception and interpretation of others’ dynamic pupillary signals and neural responses to discrepant vs. coherent pupil changes—directly addressing perception and understanding of others.,7,0,7,1.000,social_processing_all;social_communication,1,social_communication,"Covert exchange of autonomic responses may shape social affective behavior, as observed in mirroring of pupillary responses during sadness processing. We examined how, independent of facial emotional expression, dynamic coherence between one's own and another's pupil size modulates regional brain activity. Fourteen subjects viewed pairs of eye stimuli while undergoing fMRI. Using continuous pupill",143;144;145,Table 1 Main effect of viewing eyes | Table 2 Main effect of change in observed and observer's pupil size | Table 3 Interaction between feedback condition and variance in pupil size,1,0,0,1,0,0,1,0
perception_others,False Positive,19048432,Dynamic pupillary exchange engages brain regions encoding social salience.,ace,,19048432_analysis_4,Regions of interest,-,"The analysis measures representations and interpretation of others' internal/dispositional state via observed pupil dynamics and related neural responses (amygdala, STS, insula), matching perception/understanding of others.",7,0,7,1.000,social_processing_all;social_communication,1,social_communication,"Covert exchange of autonomic responses may shape social affective behavior, as observed in mirroring of pupillary responses during sadness processing. We examined how, independent of facial emotional expression, dynamic coherence between one's own and another's pupil size modulates regional brain activity. Fourteen subjects viewed pairs of eye stimuli while undergoing fMRI. Using continuous pupill",143;144;145,Table 1 Main effect of viewing eyes | Table 2 Main effect of change in observed and observer's pupil size | Table 3 Interaction between feedback condition and variance in pupil size,1,0,0,1,0,0,1,0
perception_others,False Positive,19048432,Dynamic pupillary exchange engages brain regions encoding social salience.,ace,,19048432_analysis_5,(positive > negative),-,The analysis measures perception and interpretation of others' pupillary signals and how incoherence signals social salience—this directly assesses perception and understanding of others.,7,0,7,1.000,social_processing_all;social_communication,1,social_communication,"Covert exchange of autonomic responses may shape social affective behavior, as observed in mirroring of pupillary responses during sadness processing. We examined how, independent of facial emotional expression, dynamic coherence between one's own and another's pupil size modulates regional brain activity. Fourteen subjects viewed pairs of eye stimuli while undergoing fMRI. Using continuous pupill",143;144;145,Table 1 Main effect of viewing eyes | Table 2 Main effect of change in observed and observer's pupil size | Table 3 Interaction between feedback condition and variance in pupil size,1,0,0,1,0,0,1,0
perception_others,False Positive,19048432,Dynamic pupillary exchange engages brain regions encoding social salience.,ace,,19048432_analysis_6,Regions of interest,-,The analysis directly measures perception and understanding of others' internal state via observed pupillary changes and responses in brain regions associated with social/emotional processing.,7,0,7,1.000,social_processing_all;social_communication,1,social_communication,"Covert exchange of autonomic responses may shape social affective behavior, as observed in mirroring of pupillary responses during sadness processing. We examined how, independent of facial emotional expression, dynamic coherence between one's own and another's pupil size modulates regional brain activity. Fourteen subjects viewed pairs of eye stimuli while undergoing fMRI. Using continuous pupill",143;144;145,Table 1 Main effect of viewing eyes | Table 2 Main effect of change in observed and observer's pupil size | Table 3 Interaction between feedback condition and variance in pupil size,1,0,0,1,0,0,1,0
perception_others,False Positive,19347874,Attachment avoidance modulates neural response to masked facial emotion.,ace,,19347874_analysis_0,Brain regions exhibiting significantly increased activation in response to masked sad faces compared to neutral faces,-,Analysis assesses perception and understanding of others' emotional states (masked sad/happy faces) and correlates with attachment—matches perception-of-others construct.,5,0,5,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment;social_communication,"According to recent models of individual differences in attachment organization, a basic dimension of adult attachment is avoidance. Attachment-related avoidance corresponds to tendencies to withdraw from close relationships and to an unwillingness to rely on others. In the formation of attachment orientation during infancy facial emotional interaction plays a central role. There exists an inborn ",131;132;133;134,Table I. Table I. Brain regions exhibiting significantly increased activation in response to masked sad faces compared to neutral faces | Table II. Table II. Brain regions exhibiting significantly increased activation in response to masked happy faces compared to neutral faces | Table III. Table III. Negative correlations of attachment avoidance with brain responses to masked sad faces | Table IV. Table IV. Correlations of attachment avoidance with brain responses to masked happy faces,1,0,0,1,0,0,1,0
perception_others,False Positive,19347874,Attachment avoidance modulates neural response to masked facial emotion.,ace,,19347874_analysis_1,Table II. Brain regions exhibiting significantly increased activation in response to masked happy faces compared to neutral faces,-,"Analysis directly measures perception/understanding of others' emotional states via facial expressions (happy vs neutral), satisfying perception-of-others criteria.",5,0,5,1.000,social_processing_all;social_communication,1,affiliation_attachment;social_communication,"According to recent models of individual differences in attachment organization, a basic dimension of adult attachment is avoidance. Attachment-related avoidance corresponds to tendencies to withdraw from close relationships and to an unwillingness to rely on others. In the formation of attachment orientation during infancy facial emotional interaction plays a central role. There exists an inborn ",131;132;133;134,Table I. Table I. Brain regions exhibiting significantly increased activation in response to masked sad faces compared to neutral faces | Table II. Table II. Brain regions exhibiting significantly increased activation in response to masked happy faces compared to neutral faces | Table III. Table III. Negative correlations of attachment avoidance with brain responses to masked sad faces | Table IV. Table IV. Correlations of attachment avoidance with brain responses to masked happy faces,1,0,0,1,0,0,1,0
perception_others,False Positive,19347874,Attachment avoidance modulates neural response to masked facial emotion.,ace,,19347874_analysis_2,Negative correlations of attachment avoidance with brain responses to masked sad faces,-,The analysis examines neural responses to others' emotional expressions and correlations with attachment—this is perception and understanding of others (emotion/mental state cues). Meets I1 and I2.,5,0,5,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment;social_communication,"According to recent models of individual differences in attachment organization, a basic dimension of adult attachment is avoidance. Attachment-related avoidance corresponds to tendencies to withdraw from close relationships and to an unwillingness to rely on others. In the formation of attachment orientation during infancy facial emotional interaction plays a central role. There exists an inborn ",131;132;133;134,Table I. Table I. Brain regions exhibiting significantly increased activation in response to masked sad faces compared to neutral faces | Table II. Table II. Brain regions exhibiting significantly increased activation in response to masked happy faces compared to neutral faces | Table III. Table III. Negative correlations of attachment avoidance with brain responses to masked sad faces | Table IV. Table IV. Correlations of attachment avoidance with brain responses to masked happy faces,1,0,0,1,0,0,1,0
perception_others,False Positive,19347874,Attachment avoidance modulates neural response to masked facial emotion.,ace,,19347874_analysis_3,Positive correlations,-,Analysis measures perception and understanding of others' emotional states via facial expressions and relates this to attachment avoidance.,5,0,5,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment;social_communication,"According to recent models of individual differences in attachment organization, a basic dimension of adult attachment is avoidance. Attachment-related avoidance corresponds to tendencies to withdraw from close relationships and to an unwillingness to rely on others. In the formation of attachment orientation during infancy facial emotional interaction plays a central role. There exists an inborn ",131;132;133;134,Table I. Table I. Brain regions exhibiting significantly increased activation in response to masked sad faces compared to neutral faces | Table II. Table II. Brain regions exhibiting significantly increased activation in response to masked happy faces compared to neutral faces | Table III. Table III. Negative correlations of attachment avoidance with brain responses to masked sad faces | Table IV. Table IV. Correlations of attachment avoidance with brain responses to masked happy faces,0,0,0,1,0,0,0,0
perception_others,False Positive,19347874,Attachment avoidance modulates neural response to masked facial emotion.,ace,,19347874_analysis_4,Negative correlations,-,"Directly measures perception and understanding of others' emotional states via masked facial expressions and correlates neural responses with attachment, satisfying the criteria.",5,0,5,1.000,social_processing_all;affiliation_attachment;social_communication,1,affiliation_attachment;social_communication,"According to recent models of individual differences in attachment organization, a basic dimension of adult attachment is avoidance. Attachment-related avoidance corresponds to tendencies to withdraw from close relationships and to an unwillingness to rely on others. In the formation of attachment orientation during infancy facial emotional interaction plays a central role. There exists an inborn ",131;132;133;134,Table I. Table I. Brain regions exhibiting significantly increased activation in response to masked sad faces compared to neutral faces | Table II. Table II. Brain regions exhibiting significantly increased activation in response to masked happy faces compared to neutral faces | Table III. Table III. Negative correlations of attachment avoidance with brain responses to masked sad faces | Table IV. Table IV. Correlations of attachment avoidance with brain responses to masked happy faces,0,0,0,1,0,0,0,0
perception_others,False Positive,19944083,Emotional and cognitive aspects of empathy and their relation to social cognition--an fMRI-study.,ace,,19944083_analysis_0,Emotional > neutral stimuli,-,"Contrast directly probes representations and inference about others' emotional states and social relations (mentalizing, understanding others).",3,0,3,1.000,social_processing_all;social_communication,1,perception_self,The present functional magnetic resonance imaging (fMRI) study sought to characterize neural processes related to aspects of empathy and social cognition. It has been hypothesized previously that merely observing emotions in others automatically activates associated representations of the emotional state in the observer. We tested this prediction by presenting drawings depicting either one or two ,340,Table 1 . Peaks of activation in Talairach coordinates.,1,0,0,1,0,0,1,0
perception_others,False Positive,19944083,Emotional and cognitive aspects of empathy and their relation to social cognition--an fMRI-study.,ace,,19944083_analysis_1,Neutral > emotional stimuli,-,"The contrast directly concerns perceiving and understanding others' emotional states in social scenes (mental state/emotion inference), satisfying (I1) task measuring perception of others and (I2) measuring perception and understanding of others.",3,0,3,1.000,social_processing_all,1,perception_self,The present functional magnetic resonance imaging (fMRI) study sought to characterize neural processes related to aspects of empathy and social cognition. It has been hypothesized previously that merely observing emotions in others automatically activates associated representations of the emotional state in the observer. We tested this prediction by presenting drawings depicting either one or two ,340,Table 1 . Peaks of activation in Talairach coordinates.,1,0,0,1,0,0,1,0
perception_others,False Positive,19944083,Emotional and cognitive aspects of empathy and their relation to social cognition--an fMRI-study.,ace,,19944083_analysis_2,Social relation > single person,-,Contrast explicitly compares perception/understanding of others in social relations (two vs one person) and probes mentalizing/other-representation; meets the construct criteria.,3,0,3,1.000,social_processing_all,1,perception_self,The present functional magnetic resonance imaging (fMRI) study sought to characterize neural processes related to aspects of empathy and social cognition. It has been hypothesized previously that merely observing emotions in others automatically activates associated representations of the emotional state in the observer. We tested this prediction by presenting drawings depicting either one or two ,340,Table 1 . Peaks of activation in Talairach coordinates.,1,0,0,1,0,0,1,0
perception_others,False Positive,20188190,'Do I like this person?' A network analysis of midline cortex during a social preference task.,ace,,20188190_analysis_0,Preference,-,"The analysis requires assessing others' traits/emotional expressions and forming judgments about them (Do I like this person?), fitting Perception and Understanding of Others. It satisfies the inclusion criteria.",7,0,7,1.000,social_processing_all;social_communication,1,affiliation_attachment;social_communication,"Human communication and survival depend on effective social information processing. Abundant behavioral evidence has shown that humans efficiently judge preferences for other individuals, a critical task in social interaction, yet the neural mechanism of this basic social evaluation, remains less than clear. Using a socio-emotional preference task and connectivity analyses (psycho-physiological in",100;101;99,Table 2. Activation peaks — direct task comparisons. | Table 3. PPI analyses — areas that showed task-dependent functional coupling with the medial cortical seed ROIs. | Table 1. Activation peaks — main effect of tasks.,1,0,0,1,0,0,1,0
